data_time,行政區,位置,淹水期間,淹水時間(分鐘),最高淹水深度(公分),Latitude,Longitude
2024-10-04 16:33:00+08,金山區,金山區中山路、中正路,2024-10-04 16:33:00~2024-10-04 22:00:00,327.0,0,25.22243228,121.63418458
2024-10-04 16:23:00+08,金山區,金山區金山區六股里潭子內,2024-10-04 16:23:00~2024-10-05 05:20:00,777.0,0,25.22589317,121.59218538
2024-10-04 16:22:00+08,金山區,金山區忠孝一路20巷6號1樓,2024-10-04 16:22:00~2024-10-04 23:00:00,398.0,0,25.21953918,121.63616408
2024-10-04 16:21:00+08,萬里區,萬里區維納斯海岸,2024-10-04 16:21:00~2024-10-05 23:49:47,1888.0,0,25.19739348,121.68723388
2024-10-04 16:21:00+08,金山區,金山區新北市金山區中山路 沿線,2024-10-04 16:21:00~2024-10-05 01:10:00,529.0,0,25.21901971,121.52471557
2024-10-04 16:09:00+08,金山區,金山區新北市金山區清水路16巷1號,2024-10-04 16:09:00~2024-10-05 23:49:47,1900.0,0,25.23034338,121.62836528
2024-10-04 16:06:00+08,三芝區,三芝區新北市三芝區店子59號,2024-10-04 16:06:00~2024-10-05 00:10:00,484.0,0,25.22659019,121.4478318
2024-10-04 16:05:00+08,金山區,金山區金包里街78號,2024-10-04 16:05:00~2024-10-05 23:49:47,1904.0,0,25.22162598,121.63629508
2024-10-04 16:03:00+08,金山區,金山區新北市金山區環金路178號;1樓,2024-10-04 16:03:00~2024-10-05 23:49:47,1906.0,0,25.21739138,121.63257428
2024-10-04 16:01:00+08,板橋區,金山區三界壇95巷1號,2024-10-04 16:01:00~2024-10-05 23:49:47,1908.0,0,25.22898668,121.62091258
2024-10-04 15:59:00+08,淡水區,淡水區雲廣坑,2024-10-04 15:59:00~2024-10-05 23:49:47,1910.0,0,25.21452912,121.45448138
2024-10-04 15:55:00+08,淡水區,淡水區桂竹圍2號,2024-10-04 15:55:00~2024-10-05 23:49:47,1914.0,0,25.23568808,121.46687908
2024-10-04 15:54:00+08,金山區,金山區新北市金山區中華路101巷5號,2024-10-04 15:54:00~2024-10-05 23:49:47,1915.0,0,25.22019018,121.63057628
2024-10-04 15:48:00+08,金山區,金山區新北市金山區法鼓路 往永興路約200M處,2024-10-04 15:48:00~2024-10-05 01:10:00,562.0,0,25.24104261,121.61077759
2024-10-04 15:47:00+08,金山區,金山區新北市金山區忠孝一路20巷8號,2024-10-04 15:47:00~2024-10-05 23:49:47,1922.0,0,25.21963558,121.63617878
2024-10-04 15:46:00+08,金山區,金山區新北市金山區南勢14號 天宣慈惠堂,2024-10-04 15:46:00~2024-10-05 23:49:47,1923.0,0,25.21670788,121.63135568
2024-10-04 15:45:00+08,金山區,金山區新北市金山區清水路 中角灣往金山方向,2024-10-04 15:45:00~2024-10-05 23:49:47,1924.0,0,25.23123364,121.58254965
2024-10-04 15:44:00+08,金山區,金山區新北市金山區中山路 第一市場,2024-10-04 15:44:00~2024-10-05 00:00:00,496.0,0,25.22151688,121.63544848
2024-10-04 15:43:00+08,金山區,金山區新北市金山區南勢11號之1;2樓,2024-10-04 15:43:00~2024-10-05 23:49:47,1926.0,0,25.0196686,121.302522
2024-10-04 15:37:00+08,金山區,金山區新北市金山區下六股71號,2024-10-04 15:37:00~2024-10-05 23:49:47,1932.0,0,25.0196686,121.302522
2024-10-04 15:30:00+08,金山區,中山路(近仁愛路口),2024-10-04 15:30:00~2024-10-04 23:40:00,490.0,0,25.01975909,121.45703355
2024-10-04 15:30:00+08,金山區,環金路、中山路口,2024-10-04 15:30:00~2024-10-04 21:50:00,380.0,0,25.21793998,121.63882508
2024-10-04 15:27:00+08,石門區,石門區石門區尖山湖16號,2024-10-04 15:27:00~2024-10-04 19:00:00,213.0,0,25.0196686,121.302522
2024-10-04 15:24:00+08,萬里區,萬里區新北市萬里區加投18號之5,2024-10-04 15:24:00~2024-10-05 23:49:47,1945.0,0,25.21471717,121.62398538
2024-10-04 15:20:00+08,萬里區,萬里區豊廩16號,2024-10-04 15:20:00~2024-10-05 00:10:00,530.0,0,25.19427329,121.6201562
2024-10-04 15:19:00+08,金山區,金山區新北市金山區潭子內20號,2024-10-04 15:19:00~2024-10-05 23:49:47,1950.0,0,25.23660044,121.583759
2024-10-04 15:18:00+08,萬里區,萬里區三角公園,2024-10-04 15:18:00~2024-10-04 19:00:00,222.0,0,25.155943,121.53569452
2024-10-04 15:16:00+08,淡水區,淡水區新北市淡水區南平8號,2024-10-04 15:16:00~2024-10-05 23:49:47,1953.0,0,25.0196686,121.302522
2024-10-04 15:13:00+08,淡水區,淡水區新北市淡水區小中寮2號,2024-10-04 15:13:00~2024-10-05 23:49:47,1956.0,0,25.22627658,121.48889748
2024-10-04 15:12:00+08,三芝區,三芝區新北市三芝區土地公埔72之1號,2024-10-04 15:12:00~2024-10-05 23:49:47,1957.0,0,25.2386091,121.42373992
2024-10-04 15:11:00+08,三芝區,三芝區新北市三芝區木屐寮36號之1;,2024-10-04 15:11:00~2024-10-04 19:00:00,229.0,0,25.22605683,121.52602043
2024-10-04 15:02:00+08,三芝區,三芝區八連溪56號,2024-10-04 15:02:00~2024-10-04 19:00:00,238.0,0,25.0196686,121.302522
2024-10-04 15:00:00+08,萬里區,萬里區新北市萬里區加投23號之2,2024-10-04 15:00:00~2024-10-05 01:10:00,610.0,0,25.21405461,121.63948889
2024-10-04 15:00:00+08,萬里區,基金公路近員潭路口(台2線 43K+500),2024-10-04 15:00:00~2024-10-04 23:30:00,510.0,0,25.22358488,121.64640588
2024-10-04 14:59:00+08,萬里區,萬里區新北市萬里區員潭1號之3,2024-10-04 14:59:00~2024-10-05 23:49:47,1970.0,0,25.20098603,121.64595328
2024-10-04 14:59:00+08,萬里區,萬里區漁澳33號,2024-10-04 14:59:00~2024-10-04 18:30:00,211.0,0,25.19529468,121.68462933
2024-10-04 14:58:00+08,金山區,金山區阿月快炒前,2024-10-04 14:58:00~2024-10-04 23:30:00,512.0,0,25.21776048,121.60919288
2024-10-04 14:55:00+08,金山區,金山區金美里忠孝一路19巷,2024-10-04 14:55:00~2024-10-04 19:00:00,245.0,0,25.21809828,121.63561748
2024-10-04 14:53:00+08,金山區,金山區五湖里,2024-10-04 14:53:00~2024-10-05 23:49:47,1976.0,0,25.20899264,121.58135175
2024-10-04 14:52:00+08,金山區,金山區六股里5鄰62號,2024-10-04 14:52:00~2024-10-05 00:30:00,578.0,0,25.22312588,121.61200218
2024-10-04 14:47:00+08,金山區,金山區三界壇路一鄰30號,2024-10-04 14:47:00~2024-10-04 19:00:00,253.0,0,25.22976984,121.57961465
2024-10-04 14:42:00+08,金山區,金山區新北市金山區下六股63號,2024-10-04 14:42:00~2024-10-05 23:49:47,1987.0,0,25.0196686,121.302522
2024-10-04 14:33:00+08,金山區,金山區月眉22~23號,2024-10-04 14:33:00~2024-10-04 19:10:00,277.0,0,25.23368629,121.58058275
2024-10-04 14:32:00+08,三芝區,三芝區屏山天元宮,2024-10-04 14:32:00~2024-10-04 19:10:00,278.0,0,25.25404068,121.53359378
2024-10-04 14:25:00+08,金山區,金山區新北市金山區環金路147號,2024-10-04 14:25:00~2024-10-05 01:10:00,645.0,0,25.21711318,121.63266798
2024-10-04 14:23:00+08,金山區,金山區新北市金山區三界壇路99號,2024-10-04 14:23:00~2024-10-04 21:50:00,447.0,0,25.22926488,121.62001868
2024-10-04 14:19:00+08,萬里區,萬里區新北市萬里區萬里加投21號之2,2024-10-04 14:19:00~2024-10-05 01:10:00,651.0,0,25.21347016,121.64036839
2024-10-04 14:10:00+08,淡水區,淡水區新北市淡水區小中寮9號之7,2024-10-04 14:10:00~2024-10-05 23:49:47,2019.0,0,25.23391378,121.47964978
2024-10-04 14:10:00+08,石門區,石門區新北市石門區尖山湖56號,2024-10-04 14:10:00~2024-10-05 01:10:00,660.0,0,25.0196686,121.302522
2024-10-04 12:41:00+08,金山區,金山區新北市金山區 台2甲0k  +300,2024-10-04 12:41:00~2024-10-05 23:49:47,2108.0,0,25.22242659,121.59555975
2024-10-04 08:41:00+08,淡水區,淡水區淡金路三段73號,2024-10-04 08:41:00~2024-10-05 23:49:47,2348.0,0,25.19986758,121.44530838
2024-10-04 08:41:00+08,三芝區,三芝區店子里北101線,2024-10-04 08:41:00~2024-10-05 23:49:47,2348.0,0,25.19584529,121.4972954
2024-10-04 07:53:00+08,淡水區,淡水區新北市淡水區中正路二段393號,2024-10-04 07:53:00~2024-10-04 17:00:00,547.0,10.00,25.19081108,121.42321418
2024-10-04 07:42:00+08,淡水區,淡水區義山路一段220號,2024-10-04 07:42:00~2024-10-04 17:00:00,558.0,10.00,25.19089408,121.43580748
2024-10-04 07:07:00+08,萬里區,萬里區新北市萬里區香員林18號之1,2024-10-04 07:07:00~2024-10-04 17:00:00,593.0,0,25.16475398,121.62920648
2024-10-04 06:56:00+08,萬里區,萬里區新北市萬里區中幅里中福19_1號,2024-10-04 06:56:00~2024-10-04 17:10:00,614.0,0,25.1792386,121.62713075
2024-10-03 16:09:00+08,瑞芳區,瑞芳區魚桀魚坑路181號,2024-10-03 16:09:00~2024-10-04 22:59:55,1850.0,0,25.10863128,121.78643408
2024-10-03 15:02:00+08,瑞芳區,瑞芳區新北市瑞芳區逢甲路  平交道附近,2024-10-03 15:02:00~2024-10-04 22:59:55,1917.0,0,25.07878176,121.7565149
2024-10-03 14:03:00+08,瑞芳區,瑞芳區新北市瑞芳區明燈路  往62快速道路,2024-10-03 14:03:00~2024-10-03 20:00:00,357.0,20.00,25.10913858,121.80368703
2024-10-03 12:31:00+08,貢寮區,貢寮區和美街42號,2024-10-03 12:31:00~2024-10-04 22:59:55,2068.0,0,25.09063338,121.91088668
2024-10-03 10:40:00+08,瑞芳區,瑞芳區瑞濱簡易法庭,2024-10-03 10:40:00~2024-10-03 22:00:00,680.0,0,25.11911818,121.81811908
2024-10-03 09:59:04+08,瑞芳區,明燈路二段、明燈路二段85巷口,2024-10-03 09:59:04~2024-10-03 10:09:04,10.0,12.00,25.10677569,121.80336665
2024-10-03 09:44:00+08,瑞芳區,瑞芳區四腳亭坑路6之1號,2024-10-03 09:44:00~2024-10-04 22:59:55,2235.0,0,25.10205258,121.77526648
2024-10-03 06:34:00+08,瑞芳區,瑞芳區大寮路2-3號附近(瑞芳聖祖壇),2024-10-03 06:34:00~2024-10-03 22:00:00,926.0,0,25.10097098,121.78270868
2024-10-03 05:14:00+08,瑞芳區,新北市瑞八公路(台2丁線12K 新北市瑞八公路(台2丁線12K+023)退水,2024-10-03 05:14:00~2024-10-03 06:20:00,66.0,0,25.12008813,121.80048138
2024-10-02 22:14:00+08,瑞芳區,瑞芳區(經緯:121.79766;25.11998) 參考地址:新北市瑞芳區深澳坑路與基隆市的交界處，實際地址以派遣令地圖為主,2024-10-02 22:14:00~2024-10-03 21:50:00,1416.0,0,25.13436598,121.81816908
2024-10-02 22:02:00+08,瑞芳區,瑞芳區瑞濱路123之3號,2024-10-02 22:02:00~2024-10-03 23:20:00,1518.0,0,25.11926998,121.81851678
2024-10-02 21:55:00+08,瑞芳區,瑞芳區台2丁線12K+230(順樁),2024-10-02 21:55:00~2024-10-03 00:20:00,145.0,0,25.11065858,121.79208198
2024-10-02 21:50:00+08,瑞芳區,瑞芳區瑞芳街21之1號附近,2024-10-02 21:50:00~2024-10-03 00:20:00,150.0,0,25.10952448,121.80416088
2024-10-02 21:40:00+08,瑞芳區,瑞芳區瑞濱路123之3號,2024-10-02 21:40:00~2024-10-03 23:20:00,1540.0,0,25.11926998,121.81851678
2024-10-02 21:36:00+08,瑞芳區,瑞芳區新北市瑞芳區 瑞濱隧道-台2丁線,2024-10-02 21:36:00~2024-10-03 00:20:00,164.0,0,25.11149418,121.80999088
2024-09-22 22:00:00+08,淡水區,淡金路及商工路口,2024-09-22 22:00:00~2024-09-22 23:50:00,110.0,0,25.17534657,121.43169838
2024-09-22 21:55:00+08,汐止區,南陽街車行地下道,2024-09-22 21:55:00~2024-09-22 23:15:00,80.0,74.00,25.01975909,121.45703355
2024-09-22 20:25:00+08,蘆洲區,仁愛街35巷14弄1號,2024-09-22 20:25:00~2024-09-22 21:05:00,40.0,12.00,25.09273608,121.46878168
2024-09-22 20:19:08+08,五股區,成泰路一段98巷,2024-09-22 20:19:08~2024-09-22 20:29:08,10.0,18.00,25.07135946,121.43539369
2024-09-22 19:45:00+08,蘆洲區,仁愛街212巷24號,2024-09-22 19:45:00~2024-09-22 23:05:00,200.0,34.00,25.09380508,121.46176968
2024-09-22 15:04:00+08,新莊區,新店區中正路與環河路,2024-09-22 15:04:00~,,0,24.99184898,121.53066458
2024-09-22 12:30:00+08,樹林區,柑園街一段335巷口,2024-09-22 12:30:00~2024-09-22 15:10:00,160.0,20.00,25.01973674,121.38493175
2024-09-22 12:00:00+08,樹林區,佳園路三段145巷30-16號,2024-09-22 12:00:00~2024-09-22 13:30:00,90.0,20.00,24.94893128,121.38574388
2024-09-22 11:59:00+08,新店區,新店區寶慶街6號,2024-09-22 11:59:00~2024-09-22 13:40:00,101.0,0,24.98696958,121.54112148
2024-09-07 19:20:00+08,永和區,國光路35號,2024-09-07 19:20:00~2024-09-07 19:50:00,30.0,28.00,25.01810838,121.45661128
2024-08-23 14:30:00+08,永和區,國光路35號,2024-08-23 14:30:00~2024-08-23 15:15:00,45.0,30.00,25.01810838,121.45661128
2024-08-20 16:38:04+08,五股區,成泰路一段98巷,2024-08-20 16:38:04~2024-08-20 17:49:04,71.0,41.00,25.07135946,121.43539369
2024-08-15 15:24:04+08,五股區,成泰路一段98巷,2024-08-15 15:24:04~2024-08-15 15:41:04,17.0,19.00,25.07135946,121.43539369
2024-08-15 15:20:00+08,新莊區,幸福路834號,2024-08-15 15:20:00~2024-08-15 15:40:00,20.0,13.00,25.04914128,121.44270408
2024-08-14 13:50:00+08,新莊區,新泰路82號,2024-08-14 13:50:00~2024-08-14 14:15:00,25.0,17.00,25.03515818,121.44648378
2024-08-09 13:15:00+08,永和區,國光路35號,2024-08-09 13:15:00~2024-08-09 13:25:00,10.0,13.00,25.01810838,121.45661128
2024-07-24 17:15:00+08,新店區,新店區寶高路120巷5弄2號,2024-07-24 17:15:00~2024-07-24 18:20:00,65.0,0,24.97531388,121.55216758
2024-07-02 15:10:00+08,樹林區,樹林區柑園街一段335巷口,2024-07-02 15:10:00~2024-07-02 16:10:00,60.0,9.00,25.01973674,121.38493175
2024-07-02 15:10:00+08,新店區,新北市新店區永業路81巷路口,2024-07-02 15:10:00~2024-07-02 16:10:00,60.0,10.00,24.95236681,121.52680464
2024-07-02 15:10:00+08,新店區,新北市新店區 安平路高速公路涵洞,2024-07-02 15:10:00~2024-07-02 15:30:00,20.0,10.00,24.95620978,121.53341143
2024-07-02 15:10:00+08,三峽區,三峽區大學路及學勤路口,2024-07-02 15:10:00~2024-07-02 15:30:00,20.0,10.00,24.94613458,121.37116408
2024-07-02 15:10:00+08,樹林區,樹林區佳園路三段145巷30-16號,2024-07-02 15:10:00~2024-07-02 15:30:00,20.0,10.00,24.94893128,121.38574388
2024-07-02 15:10:00+08,新店區,新店區新烏路二段廣興,2024-07-02 15:10:00~2024-07-02 15:20:00,10.0,10.00,24.91338854,121.51431248
2024-06-28 16:13:00+08,中和區,新北市 中和區 華新街,2024-06-28 16:13:00~2024-06-28 16:29:00,16.0,10.00,24.98379438,121.50562118
2024-06-28 15:50:00+08,土城區,新北市 土城區 永豐路,2024-06-28 15:50:00~2024-06-28 16:40:00,50.0,10.00,24.97960718,121.46652318
2024-06-24 15:10:00+08,永和區,國光路35號,2024-06-24 15:10:00~2024-06-24 15:30:00,20.0,18.00,25.01810838,121.45661128
2024-06-24 15:00:00+08,新店區,新北市新店區安平路,2024-06-24 15:00:00~2024-06-24 15:30:00,30.0,10.00,24.96672098,121.51871288
2024-06-23 16:00:00+08,土城區,新北市土城區永豐路,2024-06-23 16:00:00~2024-06-23 16:30:00,30.0,10.00,24.97960718,121.46652318
2024-06-21 15:00:04+08,永和區,林森路65號,2024-06-21 15:00:04~2024-06-21 16:54:16,114.0,19.00,25.02621413,121.50390923
2024-04-18 07:30:00+08,汐止區,新北勢汐止區崇德里,2024-04-18 07:30:00~2024-04-18 09:20:00,110.0,70.00,25.05859328,121.65180863
