"data_time","行政區","位置","淹水期間","淹水時間(分鐘)","最高淹水深度(公分)"
"2024-07-10 15:11:00+08","信義區","松山路650巷15弄18-11號","2024-07-10 15:11:00~2024-07-10 21:50:31","399","-"
"2024-07-10 15:00:00+08","信義區","信義路六段33巷信義路六段15巷24號1樓","2024-07-10 15:00:00~2024-07-10 21:50:31","410","-"
"2024-07-10 15:00:00+08","信義區","福德街251巷7弄38號","2024-07-10 15:00:00~2024-07-10 18:00:00","180","-"
"2024-07-10 15:00:00+08","南港區","市民大道八段","2024-07-10 15:00:00~2024-07-10 16:10:00","70","10.00"
"2024-07-10 15:00:00+08","信義區","松德路169巷3號","2024-07-10 15:00:00~2024-07-10 16:10:00","70","10.00"
"2024-07-10 15:00:00+08","南港區","昆陽街60巷3號","2024-07-10 15:00:00~2024-07-10 16:00:00","60","10.00"
"2024-07-10 15:00:00+08","信義區","松仁路217號","2024-07-10 15:00:00~2024-07-10 16:00:00","60","10.00"
"2024-07-10 15:00:00+08","信義區","基隆路一段101巷","2024-07-10 15:00:00~2024-07-10 16:00:00","60","10.00"
"2024-07-10 15:00:00+08","信義區","松仁路234巷","2024-07-10 15:00:00~2024-07-10 16:00:00","60","10.00"
"2024-07-10 15:00:00+08","信義區","忠孝東路五段151號","2024-07-10 15:00:00~2024-07-10 16:00:00","60","10.00"
"2024-07-10 15:00:00+08","信義區","吳興街583巷6弄","2024-07-10 15:00:00~2024-07-10 16:00:00","60","10.00"
"2024-07-10 15:00:00+08","信義區","富陽街72巷19號","2024-07-10 15:00:00~2024-07-10 16:00:00","60","10.00"
"2024-07-10 15:00:00+08","信義區","和平東路三段627巷31號","2024-07-10 15:00:00~2024-07-10 16:00:00","60","10.00"
"2024-07-10 15:00:00+08","信義區","吳興街600巷100弄 和 557號","2024-07-10 15:00:00~2024-07-10 16:00:00","60","-"
"2024-07-10 15:00:00+08","信義區","富陽街72巷30號","2024-07-10 15:00:00~2024-07-10 16:00:00","60","10.00"
"2024-07-10 15:00:00+08","南港區","永吉路-忠孝東路五段","2024-07-10 15:00:00~2024-07-10 16:00:00","60","10.00"
"2024-07-10 15:00:00+08","南港區","忠孝東路七段-向陽路","2024-07-10 15:00:00~2024-07-10 16:00:00","60","10.00"
"2024-07-10 15:00:00+08","南港區","永吉路 & 忠孝東路五段","2024-07-10 15:00:00~2024-07-10 16:00:00","60","10.00"
"2024-07-10 15:00:00+08","信義區","吳興街600巷100弄 和 557號","2024-07-10 15:00:00~2024-07-10 16:00:00","60","-"
"2024-07-10 15:00:00+08","信義區","林口街24巷19號","2024-07-10 15:00:00~2024-07-10 16:00:00","60","10.00"
"2024-07-10 15:00:00+08","信義區","松仁路226號","2024-07-10 15:00:00~2024-07-10 16:00:00","60","10.00"
"2024-07-10 15:00:00+08","信義區","信義路六段 & 信義路五段","2024-07-10 15:00:00~2024-07-10 16:00:00","60","10.00"
"2024-07-10 15:00:00+08","中山區","松江路297巷2號","2024-07-10 15:00:00~2024-07-10 16:00:00","60","10.00"
"2024-07-10 15:00:00+08","信義區","信義路五段150巷4-16號;地下道淹水信義路五段信義路五段150巷4-16號 信義路五段-信義路六段","2024-07-10 15:00:00~2024-07-10 16:00:00","60","-"
"2024-07-10 15:00:00+08","信義區","松仁路(吳興國小前)","2024-07-10 15:00:00~2024-07-10 15:50:00","50","20.00"
"2024-07-10 15:00:00+08","信義區","松仁路(鄰近松仁路275巷口)","2024-07-10 15:00:00~2024-07-10 15:50:00","50","20.00"
"2024-07-10 15:00:00+08","信義區","吳興街583巷","2024-07-10 15:00:00~2024-07-10 15:00:00","null","10.00"
"2024-07-10 15:00:00+08","信義區","忠孝東路五段151號","2024-07-10 15:00:00~2024-07-10 15:00:00","null","10.00"
"2024-07-10 15:00:00+08","南港區","研究院路三段242號","2024-07-10 15:00:00~2024-07-10 15:00:00","null","10.00"
"2024-07-10 15:00:00+08","大安區","大安森林公園[新生南路以東]","2024-07-10 15:00:00~2024-07-10 15:00:00","null","10.00"
"2024-07-10 15:00:00+08","信義區","吳興街284巷20弄29號","2024-07-10 15:00:00~2024-07-10 15:00:00","null","10.00"
"2024-07-10 15:00:00+08","信義區","吳興街494巷","2024-07-10 15:00:00~2024-07-10 15:00:00","null","10.00"
"2024-07-10 14:56:00+08","信義區","松德路188號","2024-07-10 14:56:00~2024-07-10 21:50:31","414","-"
"2024-07-10 14:55:00+08","文山區","辛亥路四段","2024-07-10 14:55:00~2024-07-10 21:50:31","415","-"
"2024-07-10 14:51:00+08","松山區","南京東路五段291巷22號","2024-07-10 14:51:00~2024-07-10 21:50:31","419","-"
"2024-07-10 14:50:00+08","信義區","林口街38巷10~17號","2024-07-10 14:50:00~2024-07-10 21:50:31","420","-"
"2024-07-10 14:50:00+08","信義區","富陽街161號","2024-07-10 14:50:00~2024-07-10 21:50:31","420","-"
"2024-07-10 14:50:00+08","信義區","和平東路三段391巷57弄4號","2024-07-10 14:50:00~2024-07-10 21:50:31","420","-"
"2024-07-10 14:50:00+08","信義區","台北市信義區吳興街474號","2024-07-10 14:50:00~2024-07-10 15:50:00","60","10.00"
"2024-07-10 14:50:00+08","松山區","南京東路五段291巷17-2號前","2024-07-10 14:50:00~2024-07-10 15:10:00","20","-"
"2024-07-10 14:42:00+08","信義區","虎林街232巷57號虎林街232巷57號 和虎林街242巷55,59,66,73,71,77號","2024-07-10 14:42:00~2024-07-10 21:50:31","428","-"
"2024-07-10 14:40:00+08","南港區","中南街42巷與市民大道八段路一帶","2024-07-10 14:40:00~2024-07-10 15:10:00","30","20.00"
"2024-07-10 14:40:00+08","信義區","和平東路三段306號前","2024-07-10 14:40:00~2024-07-10 15:10:00","30","-"
"2024-07-10 14:39:00+08","信義區","松仁路-忠孝東路五段","2024-07-10 14:39:00~2024-07-10 21:50:31","431","-"
"2024-07-10 14:39:00+08","南港區","成福路171巷40弄","2024-07-10 14:39:00~2024-07-10 16:10:00","91","-"
"2024-07-10 14:38:00+08","內湖區","民權東路六段190巷117弄39號路口，高公局斜坡旁的小涵洞","2024-07-10 14:38:00~2024-07-10 21:50:31","432","-"
"2024-07-10 14:38:00+08","南港區","市民大道八段516號-中南街42巷","2024-07-10 14:38:00~2024-07-10 15:10:00","32","-"
"2024-07-10 14:35:00+08","信義區","和平東路三段-富陽街","2024-07-10 14:35:00~2024-07-10 21:50:31","435","-"
"2024-07-10 14:34:00+08","大安區","文昌街257號","2024-07-10 14:34:00~2024-07-10 21:50:31","436","-"
"2024-07-10 14:31:00+08","內湖區","安泰街45巷14弄37號","2024-07-10 14:31:00~2024-07-10 21:50:31","439","-"
"2024-07-10 14:30:00+08","信義區","信義路五段、松德路口一帶","2024-07-10 14:30:00~2024-07-10 15:20:00","50","-"
"2024-07-10 14:30:00+08","信義區","松仁路219號前","2024-07-10 14:30:00~2024-07-10 15:10:00","40","-"
"2024-06-24 18:00:00+08","中山區","臺北市 中山區 大直橋下","2024-06-24 18:00:00~2024-06-24 19:25:00","85","10.00"
"2024-06-24 18:00:00+08","中山區","臺北市 中山區 濱江街 飛機巷","2024-06-24 18:00:00~2024-06-24 19:25:00","85","10.00"
"2024-04-18 09:15:00+08","北投區","行義路300巷15號","2024-04-18 09:15:00~2024-04-18 14:30:01","315","-"
"2024-04-18 09:11:00+08","南港區","向陽路150號","2024-04-18 09:11:00~2024-04-18 14:30:01","319","-"
"2024-04-18 08:58:00+08","士林區","社子街63巷９弄15號","2024-04-18 08:58:00~2024-04-18 14:30:01","332","-"
"2024-04-18 08:53:00+08","萬華區","華中橋","2024-04-18 08:53:00~2024-04-18 12:40:01","227","-"
"2024-04-18 08:46:00+08","北投區","大度路2段","2024-04-18 08:46:00~2024-04-18 12:40:01","234","-"
"2024-04-18 08:43:00+08","內湖區","民權東路6段190巷117弄","2024-04-18 08:43:00~2024-04-18 12:40:01","237","-"
"2024-04-18 08:40:00+08","中正區","中正橋","2024-04-18 08:40:00~2024-04-18 12:40:01","240","-"
"2024-04-18 08:32:00+08","大安區","捷運忠孝敦化站","2024-04-18 08:32:00~2024-04-18 12:40:01","248","-"
"2024-04-18 07:48:00+08","士林區","士林區福德路31號","2024-04-18 07:48:00~2024-04-18 12:40:01","292","-"
"2024-04-18 07:41:00+08","文山區","興隆路4段74巷21弄12號","2024-04-18 07:41:00~2024-04-18 12:40:01","299","-"
"2024-04-18 07:37:00+08","北投區","中央北路2段257巷","2024-04-18 07:37:00~2024-04-18 12:40:01","303","-"
"2024-04-18 07:31:00+08","南港區","中南街42巷24號","2024-04-18 07:31:00~2024-04-18 12:40:01","309","-"
